origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2013,5,12,23,53.06,21.02,28.25,300,21.86482,NA,0,1013.9,10,2013-5-12 23:00
JFK,2013,5,13,0,51.98,23,31.96,310,17.2617,NA,0,1014.6,10,2013-5-13 0:00
JFK,2013,5,13,1,51.08,24.08,34.57,280,18.41248,NA,0,1014.9,10,2013-5-13 1:00
JFK,2013,5,13,2,48.92,24.98,38.89,290,17.2617,NA,0,1015,10,2013-5-13 2:00
JFK,2013,5,13,3,48.02,26.96,43.67,290,19.56326,NA,0,1015.2,10,2013-5-13 3:00
JFK,2013,5,13,4,46.94,28.04,47.54,290,14.96014,NA,0,1015.6,10,2013-5-13 4:00
JFK,2013,5,13,5,46.94,28.04,47.54,290,14.96014,NA,0,1016.2,10,2013-5-13 5:00
JFK,2013,5,13,6,48.92,28.04,44.14,290,16.11092,NA,0,1016.7,10,2013-5-13 6:00
JFK,2013,5,13,7,50,28.04,42.39,270,14.96014,NA,0,1017.1,10,2013-5-13 7:00
JFK,2013,5,13,8,51.08,26.96,38.96,290,17.2617,NA,0,1017.6,10,2013-5-13 8:00
JFK,2013,5,13,9,53.06,26.06,34.89,290,21.86482,NA,0,1017.5,10,2013-5-13 9:00
JFK,2013,5,13,10,55.04,28.04,35.22,260,16.11092,NA,0,1017.4,10,2013-5-13 10:00
JFK,2013,5,13,11,55.94,28.04,34.09,270,20.71404,NA,0,1017.6,10,2013-5-13 11:00
JFK,2013,5,13,12,55.94,26.96,32.61,290,24.16638,NA,0,1017.3,10,2013-5-13 12:00
JFK,2013,5,13,13,55.94,24.08,28.93,280,18.41248,NA,0,1017,10,2013-5-13 13:00
JFK,2013,5,13,14,55.04,24.08,29.89,300,19.56326,NA,0,1016.8,10,2013-5-13 14:00
JFK,2013,5,13,15,55.04,21.92,27.3,300,17.2617,26.46794,0,1016.4,10,2013-5-13 15:00
JFK,2013,5,13,16,53.96,24.08,31.09,290,18.41248,25.31716,0,1016.3,10,2013-5-13 16:00
JFK,2013,5,13,17,55.04,21.02,26.28,270,13.80936,21.86482,0,1016.1,10,2013-5-13 17:00
JFK,2013,5,13,18,53.06,19.94,26.98,290,11.5078,NA,0,1016.3,10,2013-5-13 18:00
JFK,2013,5,13,19,51.98,21.92,30.53,330,13.80936,NA,0,1017,10,2013-5-13 19:00
JFK,2013,5,13,20,51.08,24.98,35.89,310,16.11092,NA,0,1018,10,2013-5-13 20:00
JFK,2013,5,13,21,48.92,26.06,40.68,340,11.5078,NA,0,1019.1,10,2013-5-13 21:00
JFK,2013,5,13,22,48.92,26.96,42.22,320,12.65858,NA,0,1019.3,10,2013-5-13 22:00
JFK,2013,5,13,23,46.94,30.02,51.55,320,12.65858,NA,0,1019.5,10,2013-5-13 23:00
JFK,2013,5,14,0,46.94,30.02,51.55,320,11.5078,NA,0,1019.7,10,2013-5-14 0:00
JFK,2013,5,14,1,46.04,28.94,51.03,330,10.35702,NA,0,1019.6,10,2013-5-14 1:00
JFK,2013,5,14,2,44.96,28.94,53.17,320,13.80936,NA,0,1019.5,10,2013-5-14 2:00
JFK,2013,5,14,3,44.96,30.02,55.56,310,10.35702,NA,0,1019.7,10,2013-5-14 3:00
JFK,2013,5,14,4,44.06,30.92,59.64,310,8.05546,NA,0,1019.7,10,2013-5-14 4:00
JFK,2013,5,14,5,44.06,30.02,57.5,330,13.80936,NA,0,1019.8,10,2013-5-14 5:00
JFK,2013,5,14,6,44.96,30.02,55.56,320,13.80936,NA,0,1020.2,10,2013-5-14 6:00
JFK,2013,5,14,7,48.02,30.02,49.5,340,12.65858,NA,0,1020.3,10,2013-5-14 7:00
JFK,2013,5,14,8,51.08,30.02,44.16,340,10.35702,NA,0,1020.4,10,2013-5-14 8:00
JFK,2013,5,14,9,53.06,28.04,37.86,310,8.05546,NA,0,1020,10,2013-5-14 9:00
JFK,2013,5,14,10,55.04,26.96,33.69,310,12.65858,NA,0,1019.9,10,2013-5-14 10:00
JFK,2013,5,14,11,55.94,24.08,28.93,290,10.35702,NA,0,1019.7,10,2013-5-14 11:00
JFK,2013,5,14,12,55.94,21.92,26.42,260,5.7539,21.86482,0,1019.2,10,2013-5-14 12:00
JFK,2013,5,14,13,59,24.08,25.91,280,13.80936,19.56326,0,1019,10,2013-5-14 13:00
JFK,2013,5,14,14,59,23,24.76,270,9.20624,NA,0,1018.5,10,2013-5-14 14:00
JFK,2013,5,14,15,59,24.98,26.9,260,6.90468,18.41248,0,1018,10,2013-5-14 15:00
JFK,2013,5,14,16,60.08,24.98,25.89,210,17.2617,NA,0,1017.7,10,2013-5-14 16:00
JFK,2013,5,14,17,55.94,35.96,46.91,190,14.96014,NA,0,1017.4,10,2013-5-14 17:00
JFK,2013,5,14,18,53.96,39.02,56.86,190,13.80936,26.46794,0,1017.6,10,2013-5-14 18:00
JFK,2013,5,14,19,51.98,39.92,63.33,190,14.96014,NA,0,1017.6,10,2013-5-14 19:00
JFK,2013,5,14,20,51.98,42.08,68.86,190,13.80936,NA,0,1017.6,10,2013-5-14 20:00
JFK,2013,5,14,21,51.98,42.98,71.28,180,10.35702,NA,0,1018.4,10,2013-5-14 21:00
JFK,2013,5,14,22,51.98,42.08,68.86,200,12.65858,NA,0,1018.7,10,2013-5-14 22:00
JFK,2013,5,14,23,51.98,42.98,71.28,190,10.35702,NA,0,1018.8,10,2013-5-14 23:00
JFK,2013,5,15,0,50,37.94,63.08,220,6.90468,NA,0,1018.6,10,2013-5-15 0:00
JFK,2013,5,15,1,50,37.94,63.08,220,11.5078,NA,0,1018.5,10,2013-5-15 1:00
JFK,2013,5,15,2,50,37.94,63.08,220,5.7539,NA,0,1018.1,10,2013-5-15 2:00
JFK,2013,5,15,3,51.08,39.92,65.48,220,6.90468,NA,0,1018,10,2013-5-15 3:00
JFK,2013,5,15,4,51.98,42.08,68.86,200,9.20624,NA,0,1017.7,10,2013-5-15 4:00
JFK,2013,5,15,5,51.98,42.98,71.28,220,4.60312,NA,0,1017.6,10,2013-5-15 5:00
JFK,2013,5,15,6,53.96,44.96,71.49,200,9.20624,NA,0,1017.7,10,2013-5-15 6:00
JFK,2013,5,15,7,55.04,50,83.08,200,11.5078,NA,0,1017.2,10,2013-5-15 7:00
JFK,2013,5,15,8,57.92,50,74.86,190,13.80936,NA,0,1016.7,10,2013-5-15 8:00
JFK,2013,5,15,9,59,46.94,64.22,160,12.65858,NA,0,1015.8,10,2013-5-15 9:00
JFK,2013,5,15,10,59,44.06,57.57,170,13.80936,NA,0,1015.6,10,2013-5-15 10:00
JFK,2013,5,15,11,57.02,44.96,63.97,150,12.65858,NA,0,1014.9,10,2013-5-15 11:00
JFK,2013,5,15,12,57.92,48.02,69.52,140,18.41248,24.16638,0,1012.6,10,2013-5-15 12:00
JFK,2013,5,15,13,62.06,51.98,69.51,170,17.2617,26.46794,0,1012.1,10,2013-5-15 13:00
JFK,2013,5,15,14,60.08,51.98,74.56,180,17.2617,24.16638,0,1011,10,2013-5-15 14:00
JFK,2013,5,15,15,60.08,53.96,80.19,170,19.56326,NA,0.01,1008.3,10,2013-5-15 15:00
JFK,2013,5,15,16,60.08,53.06,77.59,180,17.2617,25.31716,0,1007,10,2013-5-15 16:00
JFK,2013,5,15,17,62.06,53.06,72.33,180,18.41248,NA,0,1006.7,10,2013-5-15 17:00
JFK,2013,5,15,18,60.98,53.06,75.14,190,13.80936,NA,0,1006.3,10,2013-5-15 18:00
JFK,2013,5,15,19,59,53.06,80.64,190,13.80936,NA,0,1005.9,10,2013-5-15 19:00
JFK,2013,5,15,20,57.02,53.06,86.58,180,6.90468,NA,0,1006.1,10,2013-5-15 20:00
JFK,2013,5,15,21,57.02,53.06,86.58,180,6.90468,NA,0,1006.3,10,2013-5-15 21:00
JFK,2013,5,15,22,60.08,55.04,83.41,10,8.05546,NA,0,1006.8,10,2013-5-15 22:00
JFK,2013,5,15,23,59,55.04,86.69,120,3.45234,NA,0.02,1006.6,8,2013-5-15 23:00
JFK,2013,5,16,0,59,55.04,86.69,200,3.45234,NA,0,1006.6,9,2013-5-16 0:00
JFK,2013,5,16,1,57.92,53.96,86.63,220,3.45234,NA,0,1006.4,8,2013-5-16 1:00
JFK,2013,5,16,2,57.02,53.96,89.48,220,4.60312,NA,0,1006.4,7,2013-5-16 2:00
JFK,2013,5,16,3,59,55.04,86.69,260,4.60312,NA,0,1006.3,7,2013-5-16 3:00
JFK,2013,5,16,4,59,55.94,89.57,330,8.05546,NA,0,1006.5,9,2013-5-16 4:00
JFK,2013,5,16,5,62.96,51.98,67.34,300,3.45234,NA,0,1007.2,10,2013-5-16 5:00
JFK,2013,5,16,6,62.96,53.06,70.07,270,3.45234,NA,0,1008.1,10,2013-5-16 6:00
JFK,2013,5,16,7,66.02,51.98,60.51,0,0,NA,0,1008.7,10,2013-5-16 7:00
JFK,2013,5,16,8,66.02,50,56.23,300,4.60312,NA,0,1009.4,10,2013-5-16 8:00
JFK,2013,5,16,9,62.96,53.96,72.42,220,6.90468,NA,0,1010.1,10,2013-5-16 9:00
JFK,2013,5,16,10,62.96,53.06,70.07,230,6.90468,NA,0,1010.1,10,2013-5-16 10:00
JFK,2013,5,16,11,69.98,46.94,43.75,210,11.5078,NA,0,1009.6,10,2013-5-16 11:00
JFK,2013,5,16,12,71.96,48.02,42.6,210,10.35702,NA,0,1009.1,10,2013-5-16 12:00
JFK,2013,5,16,13,73.04,48.02,41.07,200,11.5078,NA,0,1008.7,10,2013-5-16 13:00
JFK,2013,5,16,14,69.98,44.96,40.59,190,13.80936,NA,0,1008.7,10,2013-5-16 14:00
JFK,2013,5,16,15,71.06,42.98,36.28,180,14.96014,NA,0,1008.2,10,2013-5-16 15:00
JFK,2013,5,16,16,69.98,44.06,39.22,180,17.2617,NA,0,1007.8,10,2013-5-16 16:00
JFK,2013,5,16,17,66.92,48.92,52.35,190,17.2617,NA,0,1007.4,10,2013-5-16 17:00
JFK,2013,5,16,18,64.94,42.98,44.78,180,17.2617,NA,0,1007.6,10,2013-5-16 18:00
JFK,2013,5,16,19,62.96,46.94,55.8,190,19.56326,27.61872,0,1008.3,10,2013-5-16 19:00
JFK,2013,5,16,20,59,51.08,74.96,200,8.05546,NA,0,1008.7,10,2013-5-16 20:00
JFK,2013,5,16,21,60.08,51.98,74.56,0,0,NA,0,1009.4,10,2013-5-16 21:00
JFK,2013,5,16,22,57.92,51.08,77.92,190,3.45234,NA,0,1009.7,10,2013-5-16 22:00
JFK,2013,5,16,23,57.92,51.08,77.92,230,5.7539,NA,0,1010,10,2013-5-16 23:00
JFK,2013,5,17,0,62.96,46.94,55.8,340,9.20624,NA,0,1010.7,10,2013-5-17 0:00
JFK,2013,5,17,1,66.02,37.94,35.47,340,10.35702,NA,0,1011.3,10,2013-5-17 1:00
JFK,2013,5,17,2,66.02,35.06,31.66,330,18.41248,26.46794,0,1012.1,10,2013-5-17 2:00
JFK,2013,5,17,3,60.98,33.98,36.19,320,9.20624,NA,0,1013.1,10,2013-5-17 3:00
JFK,2013,5,17,4,60.98,35.96,39.15,310,11.5078,NA,0,1014,10,2013-5-17 4:00
JFK,2013,5,17,5,60.08,37.94,43.71,330,13.80936,NA,0,1015.1,10,2013-5-17 5:00
JFK,2013,5,17,6,60.98,39.02,44.16,360,10.35702,NA,0,1016,10,2013-5-17 6:00
JFK,2013,5,17,7,62.06,39.92,44.02,350,12.65858,NA,0,1017.4,10,2013-5-17 7:00
JFK,2013,5,17,8,64.04,39.92,41.06,350,6.90468,NA,0,1017.8,10,2013-5-17 8:00
JFK,2013,5,17,9,64.04,39.02,39.65,320,9.20624,17.2617,0,1017.9,10,2013-5-17 9:00
JFK,2013,5,17,10,64.94,39.92,39.79,300,10.35702,21.86482,0,1018.3,10,2013-5-17 10:00
JFK,2013,5,17,11,66.92,39.02,35.87,350,14.96014,21.86482,0,1018.6,10,2013-5-17 11:00
JFK,2013,5,17,12,68,37.04,31.97,350,12.65858,NA,0,1018.7,10,2013-5-17 12:00
JFK,2013,5,17,13,68,35.96,30.64,10,8.05546,NA,0,1018.8,10,2013-5-17 13:00
JFK,2013,5,17,14,71.06,37.04,28.79,340,10.35702,18.41248,0,1018.9,10,2013-5-17 14:00
JFK,2013,5,17,15,71.96,35.06,25.82,360,11.5078,20.71404,0,1018.8,10,2013-5-17 15:00
JFK,2013,5,17,16,73.04,35.96,25.8,330,9.20624,NA,0,1018.8,10,2013-5-17 16:00
JFK,2013,5,17,17,71.06,39.92,32.23,NA,4.60312,NA,0,1019.3,10,2013-5-17 17:00
JFK,2013,5,17,18,68,41,37.32,190,9.20624,NA,0,1019.7,10,2013-5-17 18:00
JFK,2013,5,17,19,64.04,42.08,44.64,190,5.7539,NA,0,1020.3,10,2013-5-17 19:00
JFK,2013,5,17,20,64.04,41,42.82,0,0,NA,0,1021.2,10,2013-5-17 20:00
JFK,2013,5,17,21,64.04,39.02,39.65,60,4.60312,NA,0,1022.3,10,2013-5-17 21:00
JFK,2013,5,17,22,62.06,41,45.91,0,0,NA,0,1022.6,10,2013-5-17 22:00
JFK,2013,5,17,23,57.92,46.04,64.52,170,4.60312,NA,0,1023.1,10,2013-5-17 23:00
JFK,2013,5,18,0,55.04,44.96,68.73,0,0,NA,0,1023.1,10,2013-5-18 0:00
JFK,2013,5,18,1,55.94,48.02,74.67,230,4.60312,NA,0,1023.3,10,2013-5-18 1:00
JFK,2013,5,18,2,55.94,48.02,74.67,0,0,NA,0,1023.3,10,2013-5-18 2:00
JFK,2013,5,18,3,55.04,48.92,79.8,230,3.45234,NA,0,1023.8,10,2013-5-18 3:00
JFK,2013,5,18,4,55.04,50,83.08,150,3.45234,NA,0,1024.2,10,2013-5-18 4:00
JFK,2013,5,18,5,55.04,50,83.08,0,0,NA,0,1024.7,10,2013-5-18 5:00
JFK,2013,5,18,6,57.02,53.06,86.58,150,3.45234,NA,0,1025.4,10,2013-5-18 6:00
JFK,2013,5,18,7,59,50,72.01,140,3.45234,NA,0,1026,10,2013-5-18 7:00
JFK,2013,5,18,8,59,48.02,66.88,140,5.7539,NA,0,1026.5,10,2013-5-18 8:00
JFK,2013,5,18,9,60.98,48.02,62.33,150,5.7539,NA,0,1026.8,10,2013-5-18 9:00
JFK,2013,5,18,10,60.98,48.02,62.33,140,8.05546,NA,0,1026.9,10,2013-5-18 10:00
JFK,2013,5,18,11,62.06,48.92,62.04,170,3.45234,NA,0,1026.6,10,2013-5-18 11:00
JFK,2013,5,18,12,62.06,48.92,62.04,140,6.90468,NA,0,1026.5,10,2013-5-18 12:00
JFK,2013,5,18,13,60.98,51.08,69.86,160,6.90468,NA,0,1026.4,10,2013-5-18 13:00
JFK,2013,5,18,14,60.08,51.98,74.56,130,5.7539,NA,0,1026.4,10,2013-5-18 14:00
JFK,2013,5,18,15,59,53.06,80.64,140,5.7539,NA,0,1026.7,10,2013-5-18 15:00
JFK,2013,5,18,16,59,53.06,80.64,140,5.7539,NA,0.01,1026.7,10,2013-5-18 16:00
JFK,2013,5,18,17,57.92,53.06,83.82,130,8.05546,NA,0,1026.3,10,2013-5-18 17:00
JFK,2013,5,18,18,57.92,51.98,80.55,120,8.05546,NA,0,1026.2,10,2013-5-18 18:00
JFK,2013,5,18,19,57.92,51.98,80.55,120,6.90468,NA,0,1026.7,10,2013-5-18 19:00
JFK,2013,5,18,20,57.92,53.06,83.82,140,8.05546,NA,0,1026.4,10,2013-5-18 20:00
JFK,2013,5,18,21,57.92,51.08,77.92,150,11.5078,NA,0,1026.6,10,2013-5-18 21:00
JFK,2013,5,18,22,57.92,50,74.86,160,9.20624,NA,0,1026.4,10,2013-5-18 22:00
JFK,2013,5,18,23,57.02,46.94,68.95,150,6.90468,NA,0,1026.4,10,2013-5-18 23:00
JFK,2013,5,19,0,57.02,48.02,71.81,160,6.90468,NA,0,1026.5,10,2013-5-19 0:00
JFK,2013,5,19,1,57.02,50,77.32,170,8.05546,NA,0,1026.2,10,2013-5-19 1:00
JFK,2013,5,19,2,55.94,51.98,87.65,180,11.5078,NA,0,NA,10,2013-5-19 2:00
JFK,2013,5,19,3,55.4,53.06,93.02,170,12.65858,NA,0.04,NA,10,2013-5-19 3:00
JFK,2013,5,19,4,55.94,53.06,90.03,140,11.5078,NA,0.04,1025.7,6,2013-5-19 4:00
JFK,2013,5,19,5,55.94,53.06,90.03,150,8.05546,NA,0.02,1026.1,7,2013-5-19 5:00
JFK,2013,5,19,6,55.94,53.06,90.03,140,9.20624,NA,0.03,1026.3,10,2013-5-19 6:00
JFK,2013,5,19,7,55.94,53.06,90.03,130,9.20624,NA,0,1026.6,9,2013-5-19 7:00
JFK,2013,5,19,8,57.02,53.96,89.48,130,9.20624,NA,0,1026.7,6,2013-5-19 8:00
JFK,2013,5,19,9,55.94,53.96,93.65,130,13.80936,NA,0.02,NA,4,2013-5-19 9:00
JFK,2013,5,19,10,57.02,55.04,93.08,120,12.65858,20.71404,0.01,1027.1,3,2013-5-19 10:00
JFK,2013,5,19,11,57.02,55.04,93.08,120,14.96014,21.86482,0.02,1026.8,2.5,2013-5-19 11:00
JFK,2013,5,19,12,57.02,55.04,93.08,120,13.80936,NA,0.01,1026.2,2,2013-5-19 12:00
JFK,2013,5,19,13,57.2,55.4,93.69,120,14.96014,NA,0.08,NA,1.5,2013-5-19 13:00
JFK,2013,5,19,14,57.02,55.94,96.17,110,17.2617,NA,0.03,1025.1,1.5,2013-5-19 14:00
JFK,2013,5,19,15,57.02,55.94,96.17,110,11.5078,21.86482,0.01,1024.3,2.5,2013-5-19 15:00
JFK,2013,5,19,16,57.2,55.4,93.69,110,14.96014,NA,0.03,NA,2,2013-5-19 16:00
JFK,2013,5,19,17,57.02,55.04,93.08,100,12.65858,NA,0.03,1023.5,1.25,2013-5-19 17:00
JFK,2013,5,19,18,57.02,55.04,93.08,90,12.65858,NA,0.04,1023.5,2,2013-5-19 18:00
JFK,2013,5,19,19,57.02,55.94,96.17,110,12.65858,NA,0.01,1023.2,2.5,2013-5-19 19:00
JFK,2013,5,19,20,57.2,55.94,96.17,130,11.5078,NA,0.01,NA,1,2013-5-19 20:00
JFK,2013,5,19,21,57.2,55.94,96.17,120,9.20624,NA,0,NA,0.5,2013-5-19 21:00
JFK,2013,5,19,22,57.02,57.02,100,100,3.45234,NA,0,1022.9,0.25,2013-5-19 22:00
JFK,2013,5,19,23,57.02,57.02,100,130,4.60312,NA,0,1022.3,0.25,2013-5-19 23:00
JFK,2013,5,20,0,57.02,55.94,96.17,180,4.60312,NA,0.02,1021.5,0.25,2013-5-20 0:00
JFK,2013,5,20,1,57.02,55.94,96.17,200,5.7539,NA,0,1020.6,0.5,2013-5-20 1:00
JFK,2013,5,20,2,57.02,57.02,100,0,0,NA,0,1019.8,0.5,2013-5-20 2:00
JFK,2013,5,20,3,57.02,55.94,96.17,0,0,NA,0,1019.7,0.5,2013-5-20 3:00
JFK,2013,5,20,4,57.92,57.02,96.81,0,0,NA,0,1019.4,0.5,2013-5-20 4:00
JFK,2013,5,20,5,57.92,57.02,96.81,0,0,NA,0,1019.1,1,2013-5-20 5:00
JFK,2013,5,20,6,57.92,57.92,100,0,0,NA,0,1019.4,0.5,2013-5-20 6:00
JFK,2013,5,20,7,59,57.92,100,0,0,NA,0,NA,0.5,2013-5-20 7:00
JFK,2013,5,20,8,60.08,60.08,100,190,3.45234,NA,0,1020,0.75,2013-5-20 8:00
JFK,2013,5,20,9,62.96,60.08,90.31,220,5.7539,NA,0,1019.7,1,2013-5-20 9:00
JFK,2013,5,20,10,66.02,60.98,88.09,200,5.7539,NA,0,NA,3,2013-5-20 10:00
JFK,2013,5,20,11,69.08,62.06,78.33,200,9.20624,NA,0,1018.6,8,2013-5-20 11:00
JFK,2013,5,20,12,71.06,62.06,73.22,200,10.35702,NA,0,1018.1,9,2013-5-20 12:00
JFK,2013,5,20,13,71.06,64.04,78.49,190,13.80936,NA,0,1017.5,8,2013-5-20 13:00
JFK,2013,5,20,14,66.92,60.98,81.22,180,10.35702,NA,0,1017.3,7,2013-5-20 14:00
JFK,2013,5,20,15,68,62.96,83.91,170,10.35702,NA,0,1017.1,8,2013-5-20 15:00
JFK,2013,5,20,16,69.98,62.96,78.41,170,13.80936,NA,0,1015.8,7,2013-5-20 16:00
JFK,2013,5,20,17,68,62.06,81.29,190,16.11092,NA,0,1015.7,9,2013-5-20 17:00
JFK,2013,5,20,18,66.02,60.98,83.79,190,13.80936,NA,0,1015.6,8,2013-5-20 18:00
JFK,2013,5,20,19,62.96,60.08,90.31,160,5.7539,NA,0,1015.6,8,2013-5-20 19:00
JFK,2013,5,20,20,62.96,60.08,90.31,180,5.7539,NA,0,1015.5,8,2013-5-20 20:00
JFK,2013,5,20,21,62.06,60.08,93.22,0,0,NA,0,1016.2,8,2013-5-20 21:00
JFK,2013,5,20,22,62.06,60.08,93.22,200,3.45234,NA,0,1015.8,8,2013-5-20 22:00
JFK,2013,5,20,23,62.96,60.08,90.31,180,5.7539,NA,0,1015.2,8,2013-5-20 23:00
JFK,2013,5,21,0,62.06,60.08,93.22,190,3.45234,NA,0,1015.3,7,2013-5-21 0:00
JFK,2013,5,21,1,62.6,60.8,96.85,0,0,NA,0,NA,6,2013-5-21 1:00
JFK,2013,5,21,2,60.98,60.08,96.85,0,0,NA,0,1014.8,5,2013-5-21 2:00
JFK,2013,5,21,3,60.98,60.8,100,180,5.7539,NA,0,NA,4,2013-5-21 3:00
JFK,2013,5,21,4,60.98,60.8,100,180,5.7539,NA,0,NA,0.5,2013-5-21 4:00
JFK,2013,5,21,5,60.98,60.08,96.85,170,3.45234,NA,0,1014.6,0.25,2013-5-21 5:00
JFK,2013,5,21,6,62.6,62.06,100,210,4.60312,NA,0,NA,0.25,2013-5-21 6:00
JFK,2013,5,21,7,64.94,64.04,96.9,210,6.90468,NA,0,1015.2,1,2013-5-21 7:00
JFK,2013,5,21,8,66.92,66.2,100,230,9.20624,NA,0,NA,1,2013-5-21 8:00
JFK,2013,5,21,9,69.98,66.2,88.34,210,13.80936,NA,0,NA,3,2013-5-21 9:00
JFK,2013,5,21,10,75.92,66.92,78.19,230,14.96014,NA,0,NA,6,2013-5-21 10:00
JFK,2013,5,21,11,75.02,66.92,75.93,180,9.20624,NA,0,1014,6,2013-5-21 11:00
JFK,2013,5,21,12,75.92,66.02,71.42,170,11.5078,NA,0,1013.6,8,2013-5-21 12:00
JFK,2013,5,21,13,75.92,66.02,71.42,180,13.80936,NA,0,1013.3,10,2013-5-21 13:00
JFK,2013,5,21,14,75.92,64.94,68.78,180,14.96014,NA,0,1012.9,10,2013-5-21 14:00
JFK,2013,5,21,15,75.02,64.04,68.69,180,16.11092,NA,0,1012.3,9,2013-5-21 15:00
JFK,2013,5,21,16,73.04,64.04,73.41,190,16.11092,24.16638,0,1011.6,8,2013-5-21 16:00
JFK,2013,5,21,17,71.06,62.96,75.57,190,18.41248,NA,0,1011.2,9,2013-5-21 17:00
JFK,2013,5,21,18,68,62.06,81.29,200,12.65858,NA,0,1011.3,8,2013-5-21 18:00
JFK,2013,5,21,19,66.02,60.98,83.79,180,6.90468,NA,0,1011.7,8,2013-5-21 19:00
JFK,2013,5,21,20,64.94,60.98,87,190,3.45234,NA,0,1012,8,2013-5-21 20:00
JFK,2013,5,21,21,64.94,60.98,87,200,5.7539,NA,0,1011.6,9,2013-5-21 21:00
JFK,2013,5,21,22,64.94,62.06,90.39,200,8.05546,NA,0,1011.5,10,2013-5-21 22:00
JFK,2013,5,21,23,64.94,62.06,90.39,180,10.35702,NA,0,1011.4,10,2013-5-21 23:00
JFK,2013,5,22,0,64.04,62.06,93.28,180,6.90468,NA,0,1011.9,9,2013-5-22 0:00
JFK,2013,5,22,1,62.96,60.98,93.25,180,4.60312,NA,0,1012.1,8,2013-5-22 1:00
JFK,2013,5,22,2,64.04,62.06,93.28,0,0,NA,0,1011.6,9,2013-5-22 2:00
JFK,2013,5,22,3,64.04,62.06,93.28,200,3.45234,NA,0,1011.7,8,2013-5-22 3:00
JFK,2013,5,22,4,64.04,60.98,89.78,0,0,NA,0,1011.7,8,2013-5-22 4:00
JFK,2013,5,22,5,64.4,62.6,93.88,110,5.7539,NA,0,NA,6,2013-5-22 5:00
JFK,2013,5,22,6,62.96,60.98,93.25,80,10.35702,NA,0,1013.7,3,2013-5-22 6:00
JFK,2013,5,22,7,60.08,57.92,92.56,100,16.11092,NA,0,1013.8,0.5,2013-5-22 7:00
JFK,2013,5,22,8,60.8,57.2,93.13,100,10.35702,NA,0,NA,0.25,2013-5-22 8:00
JFK,2013,5,22,9,59,57.02,93.13,110,9.20624,NA,0,1013.8,0.5,2013-5-22 9:00
JFK,2013,5,22,10,62.06,59,93.79,NA,NA,NA,0,NA,2.5,2013-5-22 10:00
JFK,2013,5,22,11,66.92,62.06,84.38,0,0,NA,0,1013.5,3,2013-5-22 11:00
JFK,2013,5,22,12,69.08,62.96,80.86,0,0,NA,0,1013.3,3,2013-5-22 12:00
JFK,2013,5,22,13,68,60.98,78.25,220,5.7539,NA,0,1012.8,3,2013-5-22 13:00
JFK,2013,5,22,14,69.08,64.04,83.98,160,3.45234,NA,0,1012.5,3,2013-5-22 14:00
JFK,2013,5,22,15,71.06,64.94,81,150,5.7539,NA,0,1012,3,2013-5-22 15:00
JFK,2013,5,22,16,71.6,64.4,82.98,160,10.35702,NA,0,NA,7,2013-5-22 16:00
JFK,2013,5,22,17,69.98,64.04,81.44,150,6.90468,NA,0,1011.3,7,2013-5-22 17:00
JFK,2013,5,22,18,68,62.06,81.29,140,6.90468,NA,0,1011.1,6,2013-5-22 18:00
JFK,2013,5,22,19,66.02,60.98,83.79,170,10.35702,NA,0,1011.2,6,2013-5-22 19:00
JFK,2013,5,22,20,66.02,62.06,87.05,190,18.41248,NA,0,1011.5,8,2013-5-22 20:00
JFK,2013,5,22,21,64.94,60.98,87,190,16.11092,NA,0,1012.3,8,2013-5-22 21:00
JFK,2013,5,22,22,64.04,60.98,89.78,180,12.65858,NA,0,1012.5,9,2013-5-22 22:00
JFK,2013,5,22,23,62.96,60.98,93.25,180,12.65858,NA,0,1012.6,8,2013-5-22 23:00
JFK,2013,5,23,0,62.96,60.98,93.25,180,9.20624,NA,0,1012.4,8,2013-5-23 0:00
JFK,2013,5,23,1,62.6,60.8,93.83,180,9.20624,NA,0,NA,7,2013-5-23 1:00
JFK,2013,5,23,2,62.06,60.08,93.22,180,14.96014,NA,0,1011.4,6,2013-5-23 2:00
JFK,2013,5,23,3,62.96,60.98,93.25,180,13.80936,NA,0,1011.6,6,2013-5-23 3:00
JFK,2013,5,23,4,62.96,60.98,93.25,180,12.65858,NA,0,1011.7,7,2013-5-23 4:00
JFK,2013,5,23,5,62.96,60.98,93.25,190,13.80936,NA,0,1012.2,6,2013-5-23 5:00
JFK,2013,5,23,6,62.6,60.98,96.25,190,14.96014,NA,0,NA,3,2013-5-23 6:00
JFK,2013,5,23,7,62.96,62.06,96.88,170,9.20624,NA,0.01,1012.9,2,2013-5-23 7:00
JFK,2013,5,23,8,64.4,62.6,93.88,180,11.5078,NA,0,NA,2,2013-5-23 8:00
JFK,2013,5,23,9,66.2,64.4,93.92,180,13.80936,NA,0,NA,7,2013-5-23 9:00
JFK,2013,5,23,10,66.92,62.06,84.38,180,18.41248,NA,0,1013.2,8,2013-5-23 10:00
JFK,2013,5,23,11,71.06,64.04,78.49,180,20.71404,NA,0,1012.6,10,2013-5-23 11:00
JFK,2013,5,23,12,71.06,62.96,75.57,180,23.0156,32.22184,0,1011.6,10,2013-5-23 12:00
JFK,2013,5,23,13,68,62.96,88.18,180,26.46794,33.37262,0,NA,2,2013-5-23 13:00
